authorDisplayName,publishedAt,likeCount,textOriginal,textPreprocess
@TopFanOfOzuna,2023-10-14T17:48:19Z,0,Siguelo Bailando 🐻,Siguelo Bailando  emoji oso emoji
@andresfelipeherrera6533,2023-10-14T15:59:15Z,0,La mejor canción 🤟,La mejor canción  emoji gesto de te quiero emoji
@YessicaSanchez-yf6ey,2023-10-14T14:07:44Z,0,Te vez muy bello,Te vez muy bello
@_edwiing21,2023-10-14T05:10:45Z,0,Uuuuh que palooooo,Uuuuh que palooo
@JuanRodriguez-gp7cx,2023-10-14T03:07:44Z,1,Amo a ozuna es mi cantante favorito💜,Amo a ozuna es mi cantante favorito emoji corazón morado emoji
@anticonadangelo2003,2023-10-14T00:02:24Z,5,Bailando por las calles de Japón sonando la vibra de Latinoamérica 🇯🇵👏🏻🌎🥳 Muchas felicidades Ozuna,Bailando por las calles de Japón sonando la vibra de Latinoamérica  emoji bandera japón emoji  emoji manos aplaudiendo tono de piel claro emoji  emoji globo terráqueo mostrando américa emoji  emoji cara de fiesta emoji  Muchas felicidades Ozuna
@adrianaacuna-nq9xk,2023-10-12T17:58:06Z,0,OZUNA,OZUNA
@name1445,2023-10-12T15:33:07Z,0,wow,wow
@Joaquin_cabj_,2023-10-12T00:10:16Z,0,dejo mi comentario asi cuandl me llege una noti me acuerde de escuchar esta joya,dejo mi comentario asi cuandl me llege una noti me acuerde de escuchar esta joya
@user-lk6xi8ok5z,2023-10-11T20:41:58Z,0,Me agrada el osito tiene 100 personalidad y 200 en lindura,Me agrada el osito tiene 100 personalidad y 200 en lindura
@ValentinaTinti-pp1zv,2023-10-11T18:05:15Z,0,🥰😍😘🤩😘😏😏😏,emoji cara sonriendo con corazones emoji  emoji cara sonriendo con ojos de corazón emoji  emoji cara lanzando un beso emoji  emoji cara sonriendo con estrellas emoji  emoji cara lanzando un beso emoji  emoji cara sonriendo con superioridad emoji  emoji cara sonriendo con superioridad emoji  emoji cara sonriendo con superioridad emoji
@ValentinaTinti-pp1zv,2023-10-11T18:04:38Z,0,esa musica enta padre😏😏,esa musica enta padre emoji cara sonriendo con superioridad emoji  emoji cara sonriendo con superioridad emoji
@lucialccadesign,2023-10-11T07:06:40Z,2,Me dio ganas de regresar a Japon ~ 🙌🏻♥️,Me dio ganas de regresar a Japon   emoji manos levantadas celebrando tono de piel claro emoji  emoji corazón rojo emoji
@jeerasaklamphasan3250,2023-10-11T03:25:52Z,0,HON HEROES OF NEWERTH,HON HEROES OF NEWERTH
@avneetghotra1045,2023-10-09T18:02:00Z,1,"I m not  speck Spanish but this is fire I’m speaking Italian ozuna


Síguelo bailando 

Love your song bro(a me she)","I m not  speck Spanish but this is fire Im speaking Italian ozuna


Síguelo bailando 

Love your song bro(a me she)"
@arkudia,2023-10-09T14:00:47Z,0,fajne i przyjemne ale pierwszy raz to slysze a ma tyle wyswietlen,fajne i przyjemne ale pierwszy raz to slysze a ma tyle wyswietlen
@ObethChan,2023-10-08T17:00:10Z,0,Buena música,Buena música
@iconicdiego7085,2023-10-07T20:46:38Z,0,"Que regrese este Ozuna, dominaba el 2017 con Odisea.","Que regrese este Ozuna, dominaba el 2017 con Odisea."
@SAHIL_DUDHALE,2023-10-07T06:57:39Z,0,thanks to subtitle i understand the song soo nice,thanks to subtitle i understand the song soo nice
@EricPacencio,2023-10-05T14:29:06Z,0,Alguna persona en 2023,Alguna persona en 2023
@martindraper453,2023-10-05T00:25:55Z,0,Lights !!! NICE !!! xD,Lights !!! NICE !!! xD
@FelixMarinortiz,2023-10-04T23:57:40Z,0,Shallot:,Shallot:
@deadblak794,2023-10-02T03:14:00Z,0,Bro ánimo solo has musica no narras boxeo o algo así sigue crack,Bro ánimo solo has musica no narras boxeo o algo así sigue crack
@luisaedeniadelarosa5350,2023-10-01T17:21:43Z,1,Mecantan. Tus. Casion❤🎉,Mecantan. Tus. Casion emoji cañón de confeti emoji
@marlyuribe1105,2023-10-01T15:12:13Z,0,El 🐻 bailador ¡ Ozuna!,El  emoji oso emoji  bailador ¡ Ozuna!
@AdrxzMzx,2023-10-01T01:59:59Z,0,yo la conoci por tiktok,yo la conoci por tiktok
@MariaMabelMunozOrbegoso-mf6wn,2023-09-29T23:36:57Z,0,Me encantó este tema ❤,Me encantó este tema
@ramireztamani4342,2023-09-29T18:36:10Z,0,i love u song 💖,i love u song  emoji corazón brillante emoji
@al3.xandra,2023-09-29T18:11:25Z,26,"2023, rumbo al 2024 y este tema nunca pasará de moda. ❤","2023, rumbo al 2024 y este tema nunca pasará de moda."
@darielffff677,2023-09-29T07:15:40Z,1,Este tema me gusta mucho 😊😊,Este tema me gusta mucho  emoji cara feliz con ojos sonrientes emoji  emoji cara feliz con ojos sonrientes emoji
@marcoarmijo5667,2023-09-28T20:50:52Z,1,Huhi,Huhi
@carlos-qq6wc,2023-09-28T06:38:04Z,0,Quiero un perreooo 😄😄😄😔😔😔🍄🍄🍄🍷🍷🍷🍷❤️❤️❤️❤️😄😄😂😂😂😆😆😎😎😎🙂🙂🙂🙂🙂🙂🙂,Quiero un perreooo  emoji cara sonriendo con ojos sonrientes emoji  emoji cara sonriendo con ojos sonrientes emoji  emoji cara sonriendo con ojos sonrientes emoji  emoji cara desanimada emoji  emoji cara desanimada emoji  emoji cara desanimada emoji  emoji champiñón emoji  emoji champiñón emoji  emoji champiñón emoji  emoji copa de vino emoji  emoji copa de vino emoji  emoji copa de vino emoji  emoji cara sonriendo con ojos sonrientes emoji  emoji cara sonriendo con ojos sonrientes emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara sonriendo con los ojos cerrados emoji  emoji cara sonriendo con los ojos cerrados emoji  emoji cara sonriendo con gafas de sol emoji  emoji cara sonriendo con gafas de sol emoji  emoji cara sonriendo con gafas de sol emoji  emoji cara sonriendo ligeramente emoji  emoji cara sonriendo ligeramente emoji  emoji cara sonriendo ligeramente emoji
@carlos-qq6wc,2023-09-28T06:35:21Z,0,Marcarilla,Marcarilla
@carlos-qq6wc,2023-09-28T06:34:30Z,0,😔😔😔😔😔😔😔🍷🍷🍷🍷🍷🍄🍄🍄🍄🍄🍄🍄🍷🍷🍷🍷🍷🍷🎼🎼🎼🎼🎼🎼,emoji cara desanimada emoji  emoji cara desanimada emoji  emoji cara desanimada emoji  emoji copa de vino emoji  emoji copa de vino emoji  emoji copa de vino emoji  emoji champiñón emoji  emoji champiñón emoji  emoji champiñón emoji  emoji copa de vino emoji  emoji copa de vino emoji  emoji copa de vino emoji  emoji pentagrama emoji  emoji pentagrama emoji  emoji pentagrama emoji
@Nacho-lf2uh,2023-09-27T21:54:00Z,1,Noti para volver a escucharla <3,Noti para volver a escucharla <3
@jeisonhurtado6003,2023-09-27T19:13:21Z,2,VENEZUELA 🇻🇪🇻🇪 TE APOYA OZUNA TE AMAMOS MUCHO ❤,VENEZUELA  emoji bandera venezuela emoji  emoji bandera venezuela emoji  TE APOYA OZUNA TE AMAMOS MUCHO
@marcoarmijo5667,2023-09-26T22:50:07Z,1,Dddowik9wwke,Dddowik9wwke
@larobloxianayadixd,2023-09-26T06:52:07Z,0,Cuanto recuerdo está canción desde chiquita ❤❤❤,Cuanto recuerdo está canción desde chiquita
@user-rc6nd9sd5r,2023-09-26T01:50:18Z,1,Soy tu fan desde que esta va chiquito  le asia asi🤟🤟🤟🤟,Soy tu fan desde que esta va chiquito  le asia asi emoji gesto de te quiero emoji  emoji gesto de te quiero emoji  emoji gesto de te quiero emoji
@vaneabreu9118,2023-09-24T19:19:40Z,0,2023 y sigueloooo bailando,2023 y siguelooo bailando
@sparto4008,2023-09-24T18:49:46Z,0,La leyenda de la musica sigue asi 😊,La leyenda de la musica sigue asi  emoji cara feliz con ojos sonrientes emoji
@isabelcristinadiaznaranjo741,2023-09-24T18:33:38Z,1,Ozuna dijo  que la musica no pare y la musica no paro de sonar,Ozuna dijo  que la musica no pare y la musica no paro de sonar
@maryolimartinez4784,2023-09-24T05:58:47Z,0,Hola 2023,Hola 2023
@user-zx8hs9hw6v,2023-09-24T03:41:58Z,0,❤ que bella cancion,que bella cancion
@celestecarolinacettadearve5560,2023-09-23T18:10:15Z,0,Te amo ozuna ❤❤❤❤,Te amo ozuna
@celestecarolinacettadearve5560,2023-09-23T17:56:58Z,0,😮😮😀😀😍😍😍❤💗,emoji cara con la boca abierta emoji  emoji cara con la boca abierta emoji  emoji cara sonriendo emoji  emoji cara sonriendo emoji  emoji cara sonriendo con ojos de corazón emoji  emoji cara sonriendo con ojos de corazón emoji  emoji cara sonriendo con ojos de corazón emoji  emoji corazón creciente emoji
@emersilloxd,2023-09-23T02:47:03Z,0,Ozuna siempre le  ambea la portada al video 😂,Ozuna siempre le  ambea la portada al video  emoji cara llorando de risa emoji
@user-cd3pl8kh6w,2023-09-22T19:49:32Z,0,Es mi canción favorita,Es mi canción favorita
@klaycito11,2023-09-22T03:01:13Z,0,cuando ozuna seguia vivo,cuando ozuna seguia vivo
@angelaortiz8619,2023-09-22T00:39:24Z,0,TEMAZO! ❤,TEMAZO!
@user-bh4tg8cp7q,2023-09-21T19:24:32Z,0,A n s 1,A n s 1
@sintiambb3841,2023-09-21T00:18:44Z,0,"Me encanta la musical y el video, únicos.","Me encanta la musical y el video, únicos."
@laurajudithponcehernandez2931,2023-09-20T20:29:36Z,1,La amo,La amo
@omarcamacho930,2023-09-18T19:55:45Z,0,Y nadie ni nada lo apaga,Y nadie ni nada lo apaga
@omarcamacho930,2023-09-18T19:55:27Z,0,Es noche de pary,Es noche de pary
@deymarcruzgutierrez8427,2023-09-18T15:14:15Z,0,El Deymar es heterogey,El Deymar es heterogey
@nivekyodog241,2023-09-16T23:13:22Z,0,Ozuna 🎉🎉🎉,Ozuna  emoji cañón de confeti emoji  emoji cañón de confeti emoji  emoji cañón de confeti emoji
@user-ew9cg7ex8p,2023-09-16T19:38:31Z,0,Oznuaaaa,Oznuaaa
@BriggitteAlejandraMonteroyasno,2023-09-16T11:23:03Z,0,Quien del 2023,Quien del 2023
@JuancarlosLopez-ik2nz,2023-09-16T06:31:01Z,2,En Japón o Corea del Sur 🎉,En Japón o Corea del Sur  emoji cañón de confeti emoji
@JuancarlosLopez-ik2nz,2023-09-16T06:30:32Z,2,Donde lo grabaste,Donde lo grabaste
@edgardo5287,2023-09-16T00:43:47Z,1,5 años y me sige encantado,5 años y me sige encantado
@LuzAngelaFloresGutierrez,2023-09-16T00:28:21Z,1,esa musica es muy bella da ganas  de bailar cuando la escucho,esa musica es muy bella da ganas  de bailar cuando la escucho
@gameovergameover3751,2023-09-14T13:56:35Z,2,República Dominicana Manuel frenos un abrazo fuerte para ti te quiero mucho,República Dominicana Manuel frenos un abrazo fuerte para ti te quiero mucho
@carlospallares3835,2023-09-14T01:21:42Z,2,Wey que bonitos recuerdos,Wey que bonitos recuerdos
@franciscogalarza6590,2023-09-13T18:09:22Z,2,Alguien 2023? 11 09 23 esa es la fecha si no mal recuerdo,Alguien 2023? 11 09 23 esa es la fecha si no mal recuerdo
@facialweapons1750,2023-09-13T10:43:02Z,25,"Como japonesa a la que le encanta el Reggaeton, estoy muy contenta de que Ozuna haya venido a Tokio y a Akihabara a cantar. 1.000 millones de visitas, ¡enhorabuena!😊🇯🇵","Como japonesa a la que le encanta el Reggaeton, estoy muy contenta de que Ozuna haya venido a Tokio y a Akihabara a cantar. 1.000 millones de visitas, ¡enhorabuena! emoji cara feliz con ojos sonrientes emoji  emoji bandera japón emoji"
@user-of5nw1ol8m,2023-09-11T16:42:10Z,6,Muy buena 😊,Muy buena  emoji cara feliz con ojos sonrientes emoji
@Jonathan1uno,2023-09-11T03:22:40Z,0,"Temazo, síguelo bailando en 2023","Temazo, síguelo bailando en 2023"
@ArcosArcos-ww4tu,2023-09-10T17:57:57Z,0,un temazo OZUNA✨,un temazo OZUNA emoji chispas emoji
@juliettealcantara346,2023-09-10T16:37:02Z,1,Aquí 2023,Aquí 2023
@carlosestebanyngainga4477,2023-09-10T12:33:26Z,0,Una gran musica 🎶,Una gran musica  emoji notas musicales emoji
@user-po2nu9yl4w,2023-09-09T16:38:04Z,0,🇻🇪🇻🇪🇻🇪🇻🇪🇻🇪🇻🇪🇻🇪,emoji bandera venezuela emoji  emoji bandera venezuela emoji  emoji bandera venezuela emoji  emoji bandera venezuela emoji  emoji bandera venezuela emoji  emoji bandera venezuela emoji  emoji bandera venezuela emoji
@rxxt1401,2023-09-09T01:39:43Z,0,que nostalgia esta cancion hermanooo,que nostalgia esta cancion hermanooo
@jaquelinepark1257,2023-09-08T05:32:59Z,0,Yo no soy de escuchar a ozuna we pero esta rola es una joyita,Yo no soy de escuchar a ozuna we pero esta rola es una joyita
@Bum-lx1fh,2023-09-07T22:01:13Z,1,Te amo ozuna 😍,Te amo ozuna  emoji cara sonriendo con ojos de corazón emoji
@monserrathserranosolano5087,2023-09-07T17:05:58Z,2,Me  gusta  mucho  muy bonito  😊😊felicidades ❤🎉,Me  gusta  mucho  muy bonito   emoji cara feliz con ojos sonrientes emoji  emoji cara feliz con ojos sonrientes emoji felicidades  emoji cañón de confeti emoji
@aaronelmer5935,2023-09-06T04:08:28Z,1,Shallot 😹,Shallot  emoji gato llorando de risa emoji
@MikasoledadBaez-jb3xw,2023-09-06T00:31:41Z,0,Ozuna mi amor te amo❤,Ozuna mi amor te amo
@Anthonyarmasmelendes,2023-09-05T23:49:56Z,1,"Dejo mi comentario acá para que cuando a alguien una me gusta,me llegue una notificación y me recuerde que tengo que volver a escuchar esta joyita","Dejo mi comentario acá para que cuando a alguien una me gusta,me llegue una notificación y me recuerde que tengo que volver a escuchar esta joyita"
@Faty-mx6eh,2023-09-05T09:06:21Z,0,Siguelo bailando,Siguelo bailando
@amparocamarillo4859,2023-09-05T02:34:30Z,4,Amo esta joya 💎 Me dan un like para volver a escuchar esta hermosura,Amo esta joya  emoji piedra preciosa emoji  Me dan un like para volver a escuchar esta hermosura
@apiarioryr1515,2023-09-04T22:19:14Z,0,Ozuna lo más duro en el planeta,Ozuna lo más duro en el planeta
@miniakiles1577,2023-09-04T15:06:56Z,1,5 años escuchando esta obra obra de arte y no mr aburre,5 años escuchando esta obra obra de arte y no mr aburre
@pychchri3261,2023-09-04T06:49:21Z,0,Calificando objetos,Calificando objetos
@mariaisabellagomezsalaza-vm5gw,2023-09-03T22:41:13Z,0,Hay veces la bailó en el baño y hay veces cuando voy a mi escuela la escucho 😂,Hay veces la bailó en el baño y hay veces cuando voy a mi escuela la escucho  emoji cara llorando de risa emoji
@mariaisabellagomezsalaza-vm5gw,2023-09-03T22:40:13Z,0,Esta es mi canción favorita❤🌸🌸🌸🌸😊,Esta es mi canción favorita emoji flor de cerezo emoji  emoji flor de cerezo emoji  emoji flor de cerezo emoji  emoji cara feliz con ojos sonrientes emoji
@josecervantes2772,2023-09-02T23:35:32Z,0,Súbele,Súbele
@alejandras2366,2023-09-02T16:54:58Z,12,"Una de mis favoritas de este género.
No hay otra que la reemplaze. 💃🏻💕","Una de mis favoritas de este género.
No hay otra que la reemplaze.  emoji mujer bailando tono de piel claro emoji  emoji dos corazones emoji"
@LosMIFF,2023-09-02T06:39:14Z,2,"Sigan este canal de comedia, humor y diversión..!","Sigan este canal de comedia, humor y diversión..!"
@Sequeida.,2023-09-01T20:14:39Z,1,lo unico malo de esta cancion es que termina,lo unico malo de esta cancion es que termina
@Jerooo_p,2023-09-01T13:12:42Z,0,que capo osona,que capo osona
@pikalad,2023-09-01T05:57:59Z,2,Aquí estoy en Japón y no puedo para escuchando este canción!!,Aquí estoy en Japón y no puedo para escuchando este canción!!
@hayslenmoreno3790,2023-08-31T23:34:39Z,1,❤❤❤ me  gustan tus musicas❤❤❤,me  gustan tus musicas
@cristian321c7,2023-08-31T22:44:56Z,1,Miamor❤❤❤❤,Miamor
@DanyCesc83,2023-08-31T16:26:42Z,0,08/31/2023 síguelo tocando y bailando,08/31/2023 síguelo tocando y bailando
@estevanlucumiortega8884,2023-08-31T11:27:14Z,0,Una de sus mejores 3 no lo dudo,Una de sus mejores 3 no lo dudo
@saracam5240,2023-08-30T18:43:56Z,0,♥️♥️♥️♥️,emoji corazón rojo emoji  emoji corazón rojo emoji  emoji corazón rojo emoji  emoji corazón rojo emoji
@user-qe2xz7vl1s,2023-08-30T03:20:36Z,1,オズナ,オズナ
@Oscar_Rx7,2023-08-29T15:16:39Z,0,Alguien del 2023,Alguien del 2023
@user-sk9wm8zc7b,2023-08-28T19:28:38Z,0,teamooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,teamooo
@PiliLara-nv6dz,2023-08-28T17:44:48Z,0,Esta cancion es mui bella,Esta cancion es mui bella
@sheneaplanto5795,2023-08-28T14:56:34Z,0,Jour zoo hot,Jour zoo hot
@sheneaplanto5795,2023-08-28T14:55:56Z,0,❤❤❤❤❤❤.,.
@kevinvideo3697,2023-08-27T22:52:06Z,0,2023 escuchando este palo🔥,2023 escuchando este palo emoji fuego emoji
@alejabedoya6219,2023-08-27T21:40:56Z,0,Hola❤❤❤❤❤❤❤❤❤❤😊,Hola emoji cara feliz con ojos sonrientes emoji
@vicentaderivas,2023-08-27T20:29:21Z,1,@ozuna,@usuario
@NaomyGarcia-tg4du,2023-08-27T13:06:56Z,0,"2023 Y SIGO ""ESCUCHADOLA""","2023 Y SIGO ""ESCUCHADOLA"""
@NaomyGarcia-tg4du,2023-08-27T13:04:00Z,0,¡UN TEMASO! ❤OZUNA❤,¡UN TEMASO! OZUNA
@yeison_03,2023-08-27T03:35:58Z,1,Siguelo bailando🔥🔥👹👹👹,Siguelo bailando emoji fuego emoji  emoji fuego emoji  emoji demonio japonés oni emoji  emoji demonio japonés oni emoji  emoji demonio japonés oni emoji
@noe_a8438,2023-08-27T00:54:25Z,1,mi dios💗💗🙏🙏,mi dios emoji corazón creciente emoji  emoji corazón creciente emoji  emoji manos en oración emoji  emoji manos en oración emoji
@The_Rasmy,2023-08-24T21:49:39Z,1,0:35 xd,0:35 xd
@pilartoranzo,2023-08-24T00:30:48Z,0,❤❤❤❤❤,
@pilartoranzo,2023-08-24T00:30:35Z,0,🥰🥰🥰😺😺❤️,emoji cara sonriendo con corazones emoji  emoji cara sonriendo con corazones emoji  emoji cara sonriendo con corazones emoji  emoji gato sonriendo emoji  emoji gato sonriendo emoji
@zbloodz,2023-08-24T00:00:07Z,0,que temazooooo,que temazooo
@juansalvadorsanz4090,2023-08-23T22:51:08Z,1,Un tema muy bueno y hasta ahora lo sigo escuchando 2023,Un tema muy bueno y hasta ahora lo sigo escuchando 2023
@eldelosamvs,2023-08-23T13:56:39Z,2,🧐🍷 Dios que obra de arte,emoji cara con monóculo emoji  emoji copa de vino emoji  Dios que obra de arte
@darielffff677,2023-08-23T06:06:20Z,0,2023 ❤🎉🎉 activo,2023  emoji cañón de confeti emoji  emoji cañón de confeti emoji  activo
@user-pn1jk2fw4t,2023-08-22T22:34:33Z,0,Noo eres usted quien me hizo la guerra un día fue otra persona que sé párese pero Noo eres el yo te vi persona son bien diferentes,Noo eres usted quien me hizo la guerra un día fue otra persona que sé párese pero Noo eres el yo te vi persona son bien diferentes
@nallelycastellanos1522,2023-08-22T01:44:18Z,0,Joyitaaaa,Joyitaaa
@sxrcy1,2023-08-03T10:04:30Z,0,👍,emoji pulgar hacia arriba emoji
@user-tx5em7tj1u,2023-08-20T18:09:32Z,4,"Alguién de 2023 ?
Pon un cm para que vuelva a escuchar esta hermosa canción❤","Alguién de 2023 ?
Pon un cm para que vuelva a escuchar esta hermosa canción"
@ibarbo3645,2023-08-20T05:38:19Z,0,💪💪🔥,emoji bíceps flexionado emoji  emoji bíceps flexionado emoji  emoji fuego emoji
@Tumorsa222,2023-08-19T22:49:02Z,0,que temon,que temon
@octalvo318,2023-08-19T18:52:19Z,0,OCTI,OCTI
@anapaulamartins728,2023-08-19T17:17:43Z,0,"Alguém traz água,tem uma semana que estou aqui .","Alguém traz água,tem uma semana que estou aqui ."
@AdonisZapata-ur1cu,2023-08-18T22:57:24Z,1,Yego 2023 y sigue sonando esta goyita 😢❤,Yego 2023 y sigue sonando esta goyita  emoji cara llorando emoji
@ValeriaContreras-ni7rd,2023-08-18T19:43:27Z,0,baila conmigo mujer que la noche en tu mirada  siguiendo bailando,baila conmigo mujer que la noche en tu mirada  siguiendo bailando
@alvelectronics6330,2023-08-17T19:45:01Z,3,Cómo adoro está canción. Me gustaba cuando sabía andar de vacilé cuando era un joven universitario. En este tiempo estaba de moda esa canción. 😊,Cómo adoro está canción. Me gustaba cuando sabía andar de vacilé cuando era un joven universitario. En este tiempo estaba de moda esa canción.  emoji cara feliz con ojos sonrientes emoji
@tutylamelodia9158,2023-08-16T02:16:29Z,0,Baila conmigo mujer,Baila conmigo mujer
@alexander_YT_1313,2023-08-15T23:49:41Z,0,Alguien 2023????,Alguien 2023???
@cumila1127,2023-08-15T18:40:36Z,0,TEMAZOOI,TEMAZOOI
@yamilethrodriguezmanuel1379,2023-08-15T06:27:54Z,0,"Lo admito solo vine aquí por los vídeos de Genshin, JAJSJAJJA","Lo admito solo vine aquí por los vídeos de Genshin, JAJSJAJJA"
@davidhenao6273,2023-08-15T03:45:59Z,1,"Extraño a este Ozuna, era muy bueno y realmente relevante en género.","Extraño a este Ozuna, era muy bueno y realmente relevante en género."
@kevin-pj4yy,2023-08-14T01:23:43Z,3,Alguien en 2066❤,Alguien en 2066
@syedafzal9725,2023-08-13T23:25:00Z,0,"I was blasting this in Harrods, London 💪","I was blasting this in Harrods, London  emoji bíceps flexionado emoji"
@IamYoel-ou1wh,2023-08-13T22:36:03Z,0,Lo mismo pero no sé cómo estás,Lo mismo pero no sé cómo estás
@JuanaMolinamolina-dr3ym,2023-08-13T19:25:49Z,1,Meguta😂😂❤❤❤,Meguta emoji cara llorando de risa emoji  emoji cara llorando de risa emoji
@JohanDelgado-ub6ro,2023-08-13T06:47:40Z,0,"Pedazo de tema, me da tremenda vibras este tema","Pedazo de tema, me da tremenda vibras este tema"
@candyhuamanguisado7721,2023-08-13T00:56:59Z,0,ozuna está joya es buena como los demás temas,ozuna está joya es buena como los demás temas
@IgnacioOyarzunsantiagowa-kb3yw,2023-08-12T14:49:26Z,0,Ozuna 🐻❤ft x Jordan 23 😎❤ Viña 🎤 Síguelo Baliando 2 2024 🇵🇷🇨🇱,Ozuna  emoji oso emoji ft x Jordan 23  emoji cara sonriendo con gafas de sol emoji  Viña  emoji micrófono emoji  Síguelo Baliando 2 2024  emoji bandera puerto rico emoji  emoji bandera chile emoji
@santiagocantillo7,2023-08-12T02:30:34Z,0,2023❤,2023
@josecervantes2772,2023-08-11T21:10:27Z,1,Clásico,Clásico
@guillermopenacalderon,2023-08-10T05:50:31Z,1,Mi artista favorito OZUNA.,Mi artista favorito OZUNA.
@yetisupremo301,2023-05-03T14:48:43Z,2823,"Dejo mi comentario acá para que cuando a alguien se le ocurra dejar un ""me gusta"", me llegue una notificación y me recuerde que tengo que volver a escuchar esta joyita","Dejo mi comentario acá para que cuando a alguien se le ocurra dejar un ""me gusta"", me llegue una notificación y me recuerde que tengo que volver a escuchar esta joyita"
@user-hj9kd1wx3i,2023-08-07T23:09:22Z,1,❤YouTube 😛🤪🥳,YouTube  emoji cara sacando la lengua emoji  emoji cara de loco emoji  emoji cara de fiesta emoji
@shenaramos6146,2023-08-07T05:16:04Z,1,me encanta la canciónes de Ozuna ♥️,me encanta la canciónes de Ozuna  emoji corazón rojo emoji
@FvckKing420,2023-08-06T19:30:57Z,1,Este tema nos gusta hasta a los Ganter q nama oimos rap,Este tema nos gusta hasta a los Ganter q nama oimos rap
@Ana-wv6vu,2023-07-31T19:54:14Z,0,temon,temon
@Juan17206,2023-08-06T02:44:57Z,0,1008 Millones,1008 Millones
@Agustin-fp1ez,2023-08-05T23:47:52Z,0,Kpjpkodr0dd0ddd0d0doeoek00o0k❤😅,Kpjpkodr0dd0ddd0d0doeoek00o0k emoji cara sonriendo con sudor frío emoji
@davidsanders3669,2023-08-05T04:58:28Z,0,2023 quien❤,2023 quien
@user-ff1ue9sh7c,2023-08-04T20:21:07Z,0,El momento donde mis oídos fueron bendecidos❤,El momento donde mis oídos fueron bendecidos
@user-tm9so5se6k,2023-08-04T00:19:53Z,0,welcome Japan in TOKYO😊,welcome Japan in TOKYO emoji cara feliz con ojos sonrientes emoji
@user-pt3cq4cw2i,2023-08-03T20:55:42Z,0,guapisimo bebe❤❤❤❤❤❤❤,guapisimo bebe
@GAME_OVER.009,2023-08-02T13:39:15Z,309,No importa cuantos años pasen este tema es más valioso que un diamante. Ozuna sigue haciendo estas bellas joyas,No importa cuantos años pasen este tema es más valioso que un diamante. Ozuna sigue haciendo estas bellas joyas
@nancysoto1817,2023-08-02T03:29:07Z,0,Felicidades Ozuna 🎉🎉🎉🎉,Felicidades Ozuna  emoji cañón de confeti emoji  emoji cañón de confeti emoji  emoji cañón de confeti emoji
@mrloulou4960,2023-08-01T16:39:21Z,1,"puto gebry como le mete 
Durissimo hermano","puto gebry como le mete 
Durissimo hermano"
@Adrian__16_,2023-08-01T05:02:35Z,0,Hola nuevos,Hola nuevos
@aactorector4649,2023-08-01T00:56:44Z,0,Tremendo,Tremendo
@elizabethalmonte2992,2023-07-30T23:21:34Z,0,🍾🥂🥰👍,emoji botella descorchada emoji  emoji copas brindando emoji  emoji cara sonriendo con corazones emoji  emoji pulgar hacia arriba emoji
@ffelmf8803,2023-07-30T21:01:39Z,0,Huvgh,Huvgh
@juliocesarnolascoislas4948,2023-07-30T15:02:51Z,0,Me gusta cuando él osó choca las palmas de sus manos y en ése momento entra el bajo sé escucha chingón barrido,Me gusta cuando él osó choca las palmas de sus manos y en ése momento entra el bajo sé escucha chingón barrido
@joseyOtuBER,2023-07-30T01:24:04Z,2,EN 2023 Y SIGUE DE MODA TEMAZO,EN 2023 Y SIGUE DE MODA TEMAZO
@javiersoto2604,2023-07-30T00:14:07Z,0,🐻🐻🐻🐻🐻,emoji oso emoji  emoji oso emoji  emoji oso emoji
@juancamilobelalcazarjimene5174,2023-07-29T23:38:21Z,0,Amo este disco❤❤❤,Amo este disco
@user-di3nw9qc4t,2023-07-29T20:11:30Z,0,I like the bear and you❤❤❤❤❤❤❤🎉❤🎉❤🎉❤🎉🎉❤🎉❤🎉❤🎉🎉❤🎉❤🎉❤🎉❤😊😊😊😊😊❤😊😊❤😊❤😊❤😊😊❤😊❤😊❤😊❤😊😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊😊❤😊❤😊❤😊❤❤😊❤❤😊❤😊❤😊❤😊❤😊❤❤😊🎉🎉🎉🎉🎉🎉🎉🎉🎉,I like the bear and you emoji cañón de confeti emoji  emoji cañón de confeti emoji  emoji cañón de confeti emoji  emoji cara feliz con ojos sonrientes emoji  emoji cara feliz con ojos sonrientes emoji  emoji cara feliz con ojos sonrientes emoji  emoji cañón de confeti emoji  emoji cañón de confeti emoji  emoji cañón de confeti emoji
@alan.b01,2023-07-29T13:45:07Z,1,🔥🔥🔥🔥🔥🔥,emoji fuego emoji  emoji fuego emoji  emoji fuego emoji
@Elmenoldelaredes3730,2023-07-28T21:50:40Z,0,Quien en el 23 😢😢,Quien en el 23  emoji cara llorando emoji  emoji cara llorando emoji
